utt_id	speaker	audio_path	text
Hieu_ngan_0176	Hieu	dataset/Hieu/ngan/Recording (177).wav	đoàn thuyền hoa đăng thắp sáng cả khúc sông trong đêm lễ hội linh thiêng
Hieu_ngan_0177	Hieu	dataset/Hieu/ngan/Recording (178).wav	bác nông dân sửa lại bờ ruộng bị vỡ sau trận mưa lớn đêm qua
Hieu_ngan_0178	Hieu	dataset/Hieu/ngan/Recording (179).wav	tiếng chày và cối giã cốm thơm lừng báo hiệu mùa thu đã về trên phố
Hieu_ngan_0179	Hieu	dataset/Hieu/ngan/Recording (180).wav	những bức tường vàng loang lổ rêu phong kể chuyện phố cổ trăm năm tuổi
Hieu_ngan_0180	Hieu	dataset/Hieu/ngan/Recording (181).wav	người thợ làm lân chuốt từng sợi lông rực rỡ cho đầu lân thêm oai phong
Hieu_ngan_0181	Hieu	dataset/Hieu/ngan/Recording (182).wav	cô bé tặng thầy giáo bó hoa dại hái vội bên đường nhân ngày nhà giáo
Hieu_ngan_0182	Hieu	dataset/Hieu/ngan/Recording (183).wav	đoàn ghe thương hồ neo đậu san sát bên chợ nổi trong buổi sáng tấp nập
Hieu_ngan_0183	Hieu	dataset/Hieu/ngan/Recording (184).wav	bác thợ rèn tôi con dao trong nước lạnh để lưỡi thêm sắc bén và bền chắc
Hieu_ngan_0184	Hieu	dataset/Hieu/ngan/Recording (185).wav	tiếng gọi nhau í ới của đám trẻ chăn trâu vang vọng khắp triền đê chiều
Hieu_ngan_0185	Hieu	dataset/Hieu/ngan/Recording (186).wav	những mái đình cong vút in bóng xuống mặt hồ phẳng lặng buổi hoàng hôn
Hieu_ngan_0186	Hieu	dataset/Hieu/ngan/Recording (187).wav	người phụ nữ phơi từng dải bún trắng ngần lên sào tre dưới nắng dịu
Hieu_ngan_0187	Hieu	dataset/Hieu/ngan/Recording (188).wav	cô thợ làm gốm vẽ những nét men xanh uyển chuyển lên thân chiếc lọ nhỏ
Hieu_ngan_0188	Hieu	dataset/Hieu/ngan/Recording (189).wav	đoàn tuần tra biên phòng lặng lẽ tuần rừng giữ bình yên cho vùng biên giới
Hieu_ngan_0189	Hieu	dataset/Hieu/ngan/Recording (190).wav	bác đạp xích lô kể cho khách nghe biết bao câu chuyện thú vị của phố phường
Hieu_ngan_0190	Hieu	dataset/Hieu/ngan/Recording (191).wav	tiếng còi tan tầm vang lên và dòng người ùa ra kín cả con đường lớn
Hieu_ngan_0191	Hieu	dataset/Hieu/ngan/Recording (192).wav	cô thợ làm nón ngồi chuốt từng chiếc lá cọ dưới bóng cây râm mát
Hieu_ngan_0192	Hieu	dataset/Hieu/ngan/Recording (193).wav	đoàn múa sạp nhịp nhàng luồn chân qua những thanh tre gõ đều vui tai
Hieu_ngan_0193	Hieu	dataset/Hieu/ngan/Recording (194).wav	bác nông dân buộc lại bó rạ khô rồi chất lên gác bếp để dành nhóm lửa
Hieu_ngan_0194	Hieu	dataset/Hieu/ngan/Recording (195).wav	tiếng chim khướu hót líu lo trong chiếc lồng treo trước hiên nhà buổi sáng
Hieu_ngan_0195	Hieu	dataset/Hieu/ngan/Recording (196).wav	những chiếc thúng chai tròn xoay tròn trên sóng khi ngư dân buông lưới ngoài khơi
Hieu_ngan_0196	Hieu	dataset/Hieu/ngan/Recording (197).wav	người thợ làm mứt sên từng mẻ gừng thơm lừng cả gian bếp ngày cận tết
Hieu_ngan_0197	Hieu	dataset/Hieu/ngan/Recording (198).wav	cô bé gấp con hạc giấy nhỏ xíu rồi tặng cho người bạn thân sắp chuyển trường
Hieu_ngan_0198	Hieu	dataset/Hieu/ngan/Recording (199).wav	đoàn xe hoa quả từ miệt vườn nối nhau chở đầy ắp trái chín về phố thị
Hieu_ngan_0199	Hieu	dataset/Hieu/ngan/Recording (200).wav	bác thợ mộc bào nhẵn tấm gỗ rồi lắp thành chiếc ghế dài cho sân trường
Khoi_clean_0000	Khoi	dataset/Khoi/clean/Recording (1).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0001	Khoi	dataset/Khoi/clean/Recording (2).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0002	Khoi	dataset/Khoi/clean/Recording (3).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0003	Khoi	dataset/Khoi/clean/Recording (4).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0004	Khoi	dataset/Khoi/clean/Recording (5).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0005	Khoi	dataset/Khoi/clean/Recording (6).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0006	Khoi	dataset/Khoi/clean/Recording (7).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0007	Khoi	dataset/Khoi/clean/Recording (8).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0008	Khoi	dataset/Khoi/clean/Recording (9).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0009	Khoi	dataset/Khoi/clean/Recording (10).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0010	Khoi	dataset/Khoi/clean/Recording (11).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0011	Khoi	dataset/Khoi/clean/Recording (12).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0012	Khoi	dataset/Khoi/clean/Recording (13).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0013	Khoi	dataset/Khoi/clean/Recording (14).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0014	Khoi	dataset/Khoi/clean/Recording (15).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0015	Khoi	dataset/Khoi/clean/Recording (16).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0016	Khoi	dataset/Khoi/clean/Recording (17).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0017	Khoi	dataset/Khoi/clean/Recording (18).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0018	Khoi	dataset/Khoi/clean/Recording (19).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0019	Khoi	dataset/Khoi/clean/Recording (20).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0020	Khoi	dataset/Khoi/clean/Recording (21).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0021	Khoi	dataset/Khoi/clean/Recording (22).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0022	Khoi	dataset/Khoi/clean/Recording (23).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0023	Khoi	dataset/Khoi/clean/Recording (24).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0024	Khoi	dataset/Khoi/clean/Recording (25).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0025	Khoi	dataset/Khoi/clean/Recording (26).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0026	Khoi	dataset/Khoi/clean/Recording (27).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0027	Khoi	dataset/Khoi/clean/Recording (28).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0028	Khoi	dataset/Khoi/clean/Recording (29).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0029	Khoi	dataset/Khoi/clean/Recording (30).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0030	Khoi	dataset/Khoi/clean/Recording (31).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0031	Khoi	dataset/Khoi/clean/Recording (32).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0032	Khoi	dataset/Khoi/clean/Recording (33).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0033	Khoi	dataset/Khoi/clean/Recording (34).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0034	Khoi	dataset/Khoi/clean/Recording (35).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Khoi_clean_0035	Khoi	dataset/Khoi/clean/Recording (36).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0036	Khoi	dataset/Khoi/clean/Recording (37).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0037	Khoi	dataset/Khoi/clean/Recording (38).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0038	Khoi	dataset/Khoi/clean/Recording (39).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0039	Khoi	dataset/Khoi/clean/Recording (40).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0040	Khoi	dataset/Khoi/clean/Recording (41).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0041	Khoi	dataset/Khoi/clean/Recording (42).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0042	Khoi	dataset/Khoi/clean/Recording (43).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0043	Khoi	dataset/Khoi/clean/Recording (44).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0044	Khoi	dataset/Khoi/clean/Recording (45).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0045	Khoi	dataset/Khoi/clean/Recording (46).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0046	Khoi	dataset/Khoi/clean/Recording (47).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0047	Khoi	dataset/Khoi/clean/Recording (48).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0048	Khoi	dataset/Khoi/clean/Recording (49).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0049	Khoi	dataset/Khoi/clean/Recording (50).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0050	Khoi	dataset/Khoi/clean/Recording (51).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0051	Khoi	dataset/Khoi/clean/Recording (52).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0052	Khoi	dataset/Khoi/clean/Recording (53).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0053	Khoi	dataset/Khoi/clean/Recording (54).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0054	Khoi	dataset/Khoi/clean/Recording (55).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0055	Khoi	dataset/Khoi/clean/Recording (56).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0056	Khoi	dataset/Khoi/clean/Recording (57).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0057	Khoi	dataset/Khoi/clean/Recording (58).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0058	Khoi	dataset/Khoi/clean/Recording (59).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0059	Khoi	dataset/Khoi/clean/Recording (60).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0060	Khoi	dataset/Khoi/clean/Recording (61).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0061	Khoi	dataset/Khoi/clean/Recording (62).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0062	Khoi	dataset/Khoi/clean/Recording (63).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0063	Khoi	dataset/Khoi/clean/Recording (64).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0064	Khoi	dataset/Khoi/clean/Recording (65).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0065	Khoi	dataset/Khoi/clean/Recording (66).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0066	Khoi	dataset/Khoi/clean/Recording (67).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0067	Khoi	dataset/Khoi/clean/Recording (68).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0068	Khoi	dataset/Khoi/clean/Recording (69).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0069	Khoi	dataset/Khoi/clean/Recording (70).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Khoi_clean_0070	Khoi	dataset/Khoi/clean/Recording (71).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0071	Khoi	dataset/Khoi/clean/Recording (72).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0072	Khoi	dataset/Khoi/clean/Recording (73).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0073	Khoi	dataset/Khoi/clean/Recording (74).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0074	Khoi	dataset/Khoi/clean/Recording (75).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0075	Khoi	dataset/Khoi/clean/Recording (76).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0076	Khoi	dataset/Khoi/clean/Recording (77).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0077	Khoi	dataset/Khoi/clean/Recording (78).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0078	Khoi	dataset/Khoi/clean/Recording (79).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0079	Khoi	dataset/Khoi/clean/Recording (80).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0080	Khoi	dataset/Khoi/clean/Recording (81).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0081	Khoi	dataset/Khoi/clean/Recording (82).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0082	Khoi	dataset/Khoi/clean/Recording (83).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0083	Khoi	dataset/Khoi/clean/Recording (84).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0084	Khoi	dataset/Khoi/clean/Recording (85).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0085	Khoi	dataset/Khoi/clean/Recording (86).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0086	Khoi	dataset/Khoi/clean/Recording (87).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0087	Khoi	dataset/Khoi/clean/Recording (88).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0088	Khoi	dataset/Khoi/clean/Recording (89).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0089	Khoi	dataset/Khoi/clean/Recording (90).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0090	Khoi	dataset/Khoi/clean/Recording (91).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0091	Khoi	dataset/Khoi/clean/Recording (92).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0092	Khoi	dataset/Khoi/clean/Recording (93).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0093	Khoi	dataset/Khoi/clean/Recording (94).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0094	Khoi	dataset/Khoi/clean/Recording (95).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0095	Khoi	dataset/Khoi/clean/Recording (96).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0096	Khoi	dataset/Khoi/clean/Recording (97).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0097	Khoi	dataset/Khoi/clean/Recording (98).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0098	Khoi	dataset/Khoi/clean/Recording (99).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0099	Khoi	dataset/Khoi/clean/Recording (100).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0100	Khoi	dataset/Khoi/clean/Recording (101).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Khoi_clean_0101	Khoi	dataset/Khoi/clean/Recording (102).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
